TITLE = "Global index visualization file"
VARIABLES =
   "iSpan"           "x_coord"           "y_coord"           "z_coord"            "radius""Relative Angular Coord ""Delta Angular Coord "         "processor"
         0     -2.30769231E+00      0.00000000E+00      0.00000000E+00      2.30769231E+00      0.00000000E+00      0.00000000E+00                   0
         0     -2.30769231E+00      4.61538462E-02      0.00000000E+00      2.30815380E+00      4.61538462E-02      4.61538462E-02                   0
         0     -2.30769231E+00      9.23076923E-02      0.00000000E+00      2.30953772E+00      9.23076923E-02      4.61538462E-02                   0
         0     -2.30769231E+00      1.38461538E-01      0.00000000E+00      2.31184242E+00      1.38461538E-01      4.61538462E-02                   0
         0     -2.30769231E+00      1.84615385E-01      0.00000000E+00      2.31506515E+00      1.84615385E-01      4.61538462E-02                   0
         0     -2.30769231E+00      2.30769231E-01      0.00000000E+00      2.31920207E+00      2.30769231E-01      4.61538462E-02                   0
         0     -2.30769231E+00      2.76923077E-01      0.00000000E+00      2.32424830E+00      2.76923077E-01      4.61538462E-02                   0
         0     -2.30769231E+00      3.23076923E-01      0.00000000E+00      2.33019795E+00      3.23076923E-01      4.61538462E-02                   0
         0     -2.30769231E+00      3.69230769E-01      0.00000000E+00      2.33704410E+00      3.69230769E-01      4.61538462E-02                   0
         0     -2.30769231E+00      4.15384615E-01      0.00000000E+00      2.34477892E+00      4.15384615E-01      4.61538462E-02                   0
         0     -2.30769231E+00      4.61538462E-01      0.00000000E+00      2.35339362E+00      4.61538462E-01      4.61538462E-02                   0
         0     -2.30769231E+00      5.07692308E-01      0.00000000E+00      2.36287860E+00      5.07692308E-01      4.61538462E-02                   0
         0     -2.30769231E+00      5.53846154E-01      0.00000000E+00      2.37322341E+00      5.53846154E-01      4.61538462E-02                   0
         0     -2.30769231E+00      6.00000000E-01      0.00000000E+00      2.38441687E+00      6.00000000E-01      4.61538462E-02                   0
         0     -2.30769231E+00      6.46153846E-01      0.00000000E+00      2.39644707E+00      6.46153846E-01      4.61538462E-02                   0
         0     -2.30769231E+00      6.92307692E-01      0.00000000E+00      2.40930150E+00      6.92307692E-01      4.61538462E-02                   0
         0     -2.30769231E+00      7.38461538E-01      0.00000000E+00      2.42296703E+00      7.38461538E-01      4.61538462E-02                   0
         0     -2.30769231E+00      7.84615385E-01      0.00000000E+00      2.43743002E+00      7.84615385E-01      4.61538462E-02                   0
         0     -2.30769231E+00      8.30769231E-01      0.00000000E+00      2.45267635E+00      8.30769231E-01      4.61538462E-02                   0
         0     -2.30769231E+00      8.76923077E-01      0.00000000E+00      2.46869153E+00      8.76923077E-01      4.61538462E-02                   0
         0     -2.30769231E+00      9.23076923E-01      0.00000000E+00      2.48546068E+00      9.23076923E-01      4.61538462E-02                   0

