"Pressure","Points:0","Points:1","Points:2"
88123,1.884,0,0
87609,1.89,0,0
87096,1.896,0,0
86788,1.902,0,0
86894,1.908,0,0
87000,1.914,0,0
87105,1.92,0,0
87211,1.926,0,0
87317,1.932,0,0
87422,1.938,0,0
87528,1.944,0,0
87633,1.95,0,0
88026,1.956,0,0
88418,1.962,0,0
88811,1.968,0,0
89203,1.974,0,0
89596,1.98,0,0
89988,1.986,0,0
90381,1.992,0,0
90773,1.998,0,0
91310,2.004,0,0
91918,2.01,0,0
92526,2.016,0,0
93134,2.022,0,0
93742,2.028,0,0
94351,2.034,0,0
94959,2.04,0,0
95567,2.046,0,0
96222,2.052,0,0
96972,2.058,0,0
97721,2.064,0,0
98471,2.07,0,0
99220,2.076,0,0
99970,2.082,0,0
1.0072e+05,2.088,0,0
1.0147e+05,2.094,0,0
1.0222e+05,2.1,0,0
1.0307e+05,2.106,0,0
1.0392e+05,2.112,0,0
1.0477e+05,2.118,0,0
1.0562e+05,2.124,0,0
1.0648e+05,2.13,0,0
1.0733e+05,2.136,0,0
1.0818e+05,2.142,0,0
1.0903e+05,2.148,0,0
1.0993e+05,2.154,0,0
1.1086e+05,2.16,0,0
1.1178e+05,2.166,0,0
1.1271e+05,2.172,0,0
1.1363e+05,2.178,0,0
1.1456e+05,2.184,0,0
1.1548e+05,2.19,0,0
1.1641e+05,2.196,0,0
1.1734e+05,2.202,0,0
1.1828e+05,2.208,0,0
1.1922e+05,2.214,0,0
1.2016e+05,2.22,0,0
1.2111e+05,2.226,0,0
1.2205e+05,2.232,0,0
1.2299e+05,2.238,0,0
1.2393e+05,2.244,0,0
1.2487e+05,2.25,0,0
1.2582e+05,2.256,0,0
1.2676e+05,2.262,0,0
1.2771e+05,2.268,0,0
1.2865e+05,2.274,0,0
1.296e+05,2.28,0,0
1.3054e+05,2.286,0,0
1.3148e+05,2.292,0,0
1.3243e+05,2.298,0,0
1.3336e+05,2.304,0,0
1.3429e+05,2.31,0,0
1.3522e+05,2.316,0,0
1.3615e+05,2.322,0,0
1.3708e+05,2.328,0,0
1.38e+05,2.334,0,0
1.3893e+05,2.34,0,0
1.3986e+05,2.346,0,0
1.4075e+05,2.352,0,0
1.4157e+05,2.358,0,0
1.4238e+05,2.364,0,0
1.432e+05,2.37,0,0
1.4401e+05,2.376,0,0
1.4483e+05,2.382,0,0
1.4564e+05,2.388,0,0
1.4645e+05,2.394,0,0
1.4727e+05,2.4,0,0
1.4792e+05,2.406,0,0
1.4857e+05,2.412,0,0
1.4922e+05,2.418,0,0
1.4987e+05,2.424,0,0
1.5052e+05,2.43,0,0
1.5118e+05,2.436,0,0
1.5183e+05,2.442,0,0
1.5248e+05,2.448,0,0
1.5306e+05,2.454,0,0
1.5362e+05,2.46,0,0
1.5418e+05,2.466,0,0
1.5473e+05,2.472,0,0
1.5529e+05,2.478,0,0
1.5584e+05,2.484,0,0
1.564e+05,2.49,0,0
1.5695e+05,2.496,0,0
1.5746e+05,2.502,0,0
1.5788e+05,2.508,0,0
1.5829e+05,2.514,0,0
1.5871e+05,2.52,0,0
1.5913e+05,2.526,0,0
1.5954e+05,2.532,0,0
1.5996e+05,2.538,0,0
1.6038e+05,2.544,0,0
1.6079e+05,2.55,0,0
1.6102e+05,2.556,0,0
1.6126e+05,2.562,0,0
1.6149e+05,2.568,0,0
1.6172e+05,2.574,0,0
1.6195e+05,2.58,0,0
1.6219e+05,2.586,0,0
1.6242e+05,2.592,0,0
1.6265e+05,2.598,0,0
1.6272e+05,2.604,0,0
1.6272e+05,2.61,0,0
1.6271e+05,2.616,0,0
1.6271e+05,2.622,0,0
1.627e+05,2.628,0,0
1.627e+05,2.634,0,0
1.6269e+05,2.64,0,0
1.6269e+05,2.646,0,0
1.6259e+05,2.652,0,0
1.6233e+05,2.658,0,0
1.6206e+05,2.664,0,0
1.6179e+05,2.67,0,0
1.6152e+05,2.676,0,0
1.6126e+05,2.682,0,0
1.6099e+05,2.688,0,0
1.6072e+05,2.694,0,0
1.6045e+05,2.7,0,0
1.5994e+05,2.706,0,0
1.5943e+05,2.712,0,0
1.5892e+05,2.718,0,0
1.5841e+05,2.724,0,0
1.5789e+05,2.73,0,0
1.5738e+05,2.736,0,0
1.5687e+05,2.742,0,0
1.5636e+05,2.748,0,0
1.5571e+05,2.754,0,0
1.55e+05,2.76,0,0
1.5429e+05,2.766,0,0
1.5358e+05,2.772,0,0
1.5287e+05,2.778,0,0
1.5216e+05,2.784,0,0
1.5145e+05,2.79,0,0
1.5074e+05,2.796,0,0
1.4996e+05,2.802,0,0
1.4905e+05,2.808,0,0
1.4814e+05,2.814,0,0
1.4723e+05,2.82,0,0
1.4632e+05,2.826,0,0
1.4541e+05,2.832,0,0
1.445e+05,2.838,0,0
1.4359e+05,2.844,0,0
1.4268e+05,2.85,0,0
1.4164e+05,2.856,0,0
1.4059e+05,2.862,0,0
1.3955e+05,2.868,0,0
1.3851e+05,2.874,0,0
1.3747e+05,2.88,0,0
1.3643e+05,2.886,0,0
1.3539e+05,2.892,0,0
1.3435e+05,2.898,0,0
1.3327e+05,2.904,0,0
1.3217e+05,2.91,0,0
1.3107e+05,2.916,0,0
1.2997e+05,2.922,0,0
1.2887e+05,2.928,0,0
1.2778e+05,2.934,0,0
1.2668e+05,2.94,0,0
1.2558e+05,2.946,0,0
1.2447e+05,2.952,0,0
1.2336e+05,2.958,0,0
1.2225e+05,2.964,0,0
1.2114e+05,2.97,0,0
1.2002e+05,2.976,0,0
1.1891e+05,2.982,0,0
1.178e+05,2.988,0,0
1.1669e+05,2.994,0,0
1.1557e+05,3,0,0
1.145e+05,3.006,0,0
1.1343e+05,3.012,0,0
1.1236e+05,3.018,0,0
1.1129e+05,3.024,0,0
1.1022e+05,3.03,0,0
1.0915e+05,3.036,0,0
1.0808e+05,3.042,0,0
1.0701e+05,3.048,0,0
1.0594e+05,3.054,0,0
1.0486e+05,3.06,0,0
1.0379e+05,3.066,0,0
1.0271e+05,3.072,0,0
1.0163e+05,3.078,0,0
1.0055e+05,3.084,0,0
99477,3.09,0,0
98400,3.096,0,0
97360,3.102,0,0
96396,3.108,0,0
95432,3.114,0,0
94468,3.12,0,0
93504,3.126,0,0
92540,3.132,0,0
91576,3.138,0,0
90612,3.144,0,0
89648,3.15,0,0
88780,3.156,0,0
87911,3.162,0,0
87043,3.168,0,0
86174,3.174,0,0
85306,3.18,0,0
84437,3.186,0,0
83569,3.192,0,0
82701,3.198,0,0
81940,3.204,0,0
81234,3.21,0,0
80529,3.216,0,0
79823,3.222,0,0
79117,3.228,0,0
78411,3.234,0,0
77705,3.24,0,0
76999,3.246,0,0
76340,3.252,0,0
75776,3.258,0,0
75212,3.264,0,0
74648,3.27,0,0
74084,3.276,0,0
73520,3.282,0,0
72956,3.288,0,0
72392,3.294,0,0
71828,3.3,0,0
71436,3.306,0,0
71044,3.312,0,0
70652,3.318,0,0
70259,3.324,0,0
69867,3.33,0,0
69475,3.336,0,0
69083,3.342,0,0
68690,3.348,0,0
70342,3.354,0,0
73014,3.36,0,0
75687,3.366,0,0
78360,3.372,0,0
81033,3.378,0,0
83706,3.384,0,0
86379,3.39,0,0
89052,3.396,0,0
92552,3.402,0,0
97707,3.408,0,0
1.0286e+05,3.414,0,0
1.0802e+05,3.42,0,0
1.1317e+05,3.426,0,0
1.1833e+05,3.432,0,0
1.2348e+05,3.438,0,0
1.2864e+05,3.444,0,0
1.3379e+05,3.45,0,0
1.3324e+05,3.456,0,0
1.3269e+05,3.462,0,0
1.3214e+05,3.468,0,0
1.3159e+05,3.474,0,0
1.3105e+05,3.48,0,0
1.305e+05,3.486,0,0
1.2995e+05,3.492,0,0
1.294e+05,3.498,0,0
1.2942e+05,3.504,0,0
1.2972e+05,3.51,0,0
1.3002e+05,3.516,0,0
1.3032e+05,3.522,0,0
1.3062e+05,3.528,0,0
1.3092e+05,3.534,0,0
1.3122e+05,3.54,0,0
1.3152e+05,3.546,0,0
1.3158e+05,3.552,0,0
1.3116e+05,3.558,0,0
1.3074e+05,3.564,0,0
1.3033e+05,3.57,0,0
1.2991e+05,3.576,0,0
1.295e+05,3.582,0,0
1.2908e+05,3.588,0,0
1.2866e+05,3.594,0,0
1.2825e+05,3.6,0,0
1.2781e+05,3.606,0,0
1.2738e+05,3.612,0,0
1.2694e+05,3.618,0,0
1.2651e+05,3.624,0,0
1.2607e+05,3.63,0,0
1.2564e+05,3.636,0,0
1.252e+05,3.642,0,0
1.2477e+05,3.648,0,0
1.2428e+05,3.654,0,0
1.2376e+05,3.66,0,0
1.2324e+05,3.666,0,0
1.2273e+05,3.672,0,0
1.2221e+05,3.678,0,0
1.2169e+05,3.684,0,0
1.2118e+05,3.69,0,0
1.2066e+05,3.696,0,0
1.2014e+05,3.702,0,0
1.196e+05,3.708,0,0
1.1905e+05,3.714,0,0
1.1851e+05,3.72,0,0
1.1797e+05,3.726,0,0
1.1743e+05,3.732,0,0
1.1689e+05,3.738,0,0
1.1635e+05,3.744,0,0
1.1581e+05,3.75,0,0
1.1527e+05,3.756,0,0
1.1473e+05,3.762,0,0
1.1418e+05,3.768,0,0
1.1364e+05,3.774,0,0
1.131e+05,3.78,0,0
1.1255e+05,3.786,0,0
1.1201e+05,3.792,0,0
1.1147e+05,3.798,0,0
1.1094e+05,3.804,0,0
1.1042e+05,3.81,0,0
1.099e+05,3.816,0,0
1.0938e+05,3.822,0,0
1.0887e+05,3.828,0,0
1.0835e+05,3.834,0,0
1.0783e+05,3.84,0,0
1.0731e+05,3.846,0,0
1.0681e+05,3.852,0,0
1.0633e+05,3.858,0,0
1.0586e+05,3.864,0,0
1.0539e+05,3.87,0,0
1.0492e+05,3.876,0,0
1.0445e+05,3.882,0,0
1.0398e+05,3.888,0,0
1.035e+05,3.894,0,0
1.0303e+05,3.9,0,0
1.0262e+05,3.906,0,0
1.0222e+05,3.912,0,0
1.0181e+05,3.918,0,0
1.014e+05,3.924,0,0
1.0099e+05,3.93,0,0
1.0059e+05,3.936,0,0
1.0018e+05,3.942,0,0
99771,3.948,0,0
99408,3.954,0,0
99067,3.96,0,0
98726,3.966,0,0
98385,3.972,0,0
98044,3.978,0,0
97703,3.984,0,0
97362,3.99,0,0
97020,3.996,0,0
96704,4.002,0,0
96435,4.008,0,0
96167,4.014,0,0
95899,4.02,0,0
95631,4.026,0,0
95362,4.032,0,0
95094,4.038,0,0
94826,4.044,0,0
94558,4.05,0,0
94369,4.056,0,0
94179,4.062,0,0
93990,4.068,0,0
93801,4.074,0,0
93612,4.08,0,0
93423,4.086,0,0
93234,4.092,0,0
93044,4.098,0,0
92909,4.104,0,0
92800,4.11,0,0
92692,4.116,0,0
92583,4.122,0,0
92475,4.128,0,0
92366,4.134,0,0
92258,4.14,0,0
92149,4.146,0,0
92062,4.152,0,0
92018,4.158,0,0
91973,4.164,0,0
91929,4.17,0,0
91885,4.176,0,0
91840,4.182,0,0
91796,4.188,0,0
91752,4.194,0,0
91707,4.2,0,0
91709,4.206,0,0
91711,4.212,0,0
91713,4.218,0,0
91714,4.224,0,0
91716,4.23,0,0
91718,4.236,0,0
91719,4.242,0,0
91721,4.248,0,0
91802,4.254,0,0
91923,4.26,0,0
92043,4.266,0,0
92164,4.272,0,0
92285,4.278,0,0
92405,4.284,0,0
92526,4.29,0,0
92647,4.296,0,0
92825,4.302,0,0
93118,4.308,0,0
93410,4.314,0,0
93703,4.32,0,0
93996,4.326,0,0
94289,4.332,0,0
94582,4.338,0,0
94875,4.344,0,0
95168,4.35,0,0
95652,4.356,0,0
96137,4.362,0,0
96622,4.368,0,0
97107,4.374,0,0
97592,4.38,0,0
98077,4.386,0,0
98562,4.392,0,0
99046,4.398,0,0
99668,4.404,0,0
1.0036e+05,4.41,0,0
1.0105e+05,4.416,0,0
1.0174e+05,4.422,0,0
1.0243e+05,4.428,0,0
1.0312e+05,4.434,0,0
1.038e+05,4.44,0,0
1.0449e+05,4.446,0,0
1.0524e+05,4.452,0,0
1.0609e+05,4.458,0,0
1.0695e+05,4.464,0,0
1.078e+05,4.47,0,0
1.0865e+05,4.476,0,0
1.0951e+05,4.482,0,0
1.1036e+05,4.488,0,0
1.1121e+05,4.494,0,0
1.1207e+05,4.5,0,0
1.1276e+05,4.506,0,0
1.1346e+05,4.512,0,0
1.1416e+05,4.518,0,0
1.1485e+05,4.524,0,0
1.1555e+05,4.53,0,0
1.1624e+05,4.536,0,0
1.1694e+05,4.542,0,0
1.1763e+05,4.548,0,0
1.1825e+05,4.554,0,0
1.1883e+05,4.56,0,0
1.1941e+05,4.566,0,0
1.1999e+05,4.572,0,0
1.2057e+05,4.578,0,0
1.2114e+05,4.584,0,0
1.2172e+05,4.59,0,0
1.223e+05,4.596,0,0
1.2279e+05,4.602,0,0
1.2311e+05,4.608,0,0
1.2343e+05,4.614,0,0
1.2375e+05,4.62,0,0
1.2407e+05,4.626,0,0
1.2439e+05,4.632,0,0
1.2471e+05,4.638,0,0
1.2503e+05,4.644,0,0
1.2535e+05,4.65,0,0
1.2545e+05,4.656,0,0
1.2555e+05,4.662,0,0
1.2565e+05,4.668,0,0
1.2575e+05,4.674,0,0
1.2586e+05,4.68,0,0
1.2596e+05,4.686,0,0
1.2606e+05,4.692,0,0
1.2616e+05,4.698,0,0
1.2616e+05,4.704,0,0
1.2611e+05,4.71,0,0
1.2607e+05,4.716,0,0
1.2602e+05,4.722,0,0
1.2597e+05,4.728,0,0
1.2592e+05,4.734,0,0
1.2587e+05,4.74,0,0
1.2582e+05,4.746,0,0
1.2568e+05,4.752,0,0
1.2534e+05,4.758,0,0
1.2501e+05,4.764,0,0
1.2468e+05,4.77,0,0
1.2434e+05,4.776,0,0
1.2401e+05,4.782,0,0
1.2368e+05,4.788,0,0
1.2334e+05,4.794,0,0
1.2301e+05,4.8,0,0
1.2264e+05,4.806,0,0
1.2228e+05,4.812,0,0
1.2191e+05,4.818,0,0
1.2155e+05,4.824,0,0
1.2118e+05,4.83,0,0
1.2082e+05,4.836,0,0
1.2045e+05,4.842,0,0
1.2009e+05,4.848,0,0
1.1964e+05,4.854,0,0
1.1915e+05,4.86,0,0
1.1866e+05,4.866,0,0
1.1817e+05,4.872,0,0
1.1769e+05,4.878,0,0
1.172e+05,4.884,0,0
1.1671e+05,4.89,0,0
1.1622e+05,4.896,0,0
1.1572e+05,4.902,0,0
1.1521e+05,4.908,0,0
1.1469e+05,4.914,0,0
1.1418e+05,4.92,0,0
1.1367e+05,4.926,0,0
1.1315e+05,4.932,0,0
1.1264e+05,4.938,0,0
1.1212e+05,4.944,0,0
1.1161e+05,4.95,0,0
1.1107e+05,4.956,0,0
1.1054e+05,4.962,0,0
1.1001e+05,4.968,0,0
1.0948e+05,4.974,0,0
1.0895e+05,4.98,0,0
1.0841e+05,4.986,0,0
1.0788e+05,4.992,0,0
1.0735e+05,4.998,0,0
1.0684e+05,5.004,0,0
1.0635e+05,5.01,0,0
1.0586e+05,5.016,0,0
1.0537e+05,5.022,0,0
1.0488e+05,5.028,0,0
1.0438e+05,5.034,0,0
1.0389e+05,5.04,0,0
1.034e+05,5.046,0,0
1.0293e+05,5.052,0,0
1.0251e+05,5.058,0,0
1.0209e+05,5.064,0,0
1.0168e+05,5.07,0,0
1.0126e+05,5.076,0,0
1.0084e+05,5.082,0,0
1.0042e+05,5.088,0,0
1e+05,5.094,0,0
99581,5.1,0,0
99229,5.106,0,0
98877,5.112,0,0
98525,5.118,0,0
98173,5.124,0,0
97821,5.13,0,0
97468,5.136,0,0
97116,5.142,0,0
96764,5.148,0,0
96494,5.154,0,0
96264,5.16,0,0
96034,5.166,0,0
95804,5.172,0,0
95575,5.178,0,0
95345,5.184,0,0
95115,5.19,0,0
94885,5.196,0,0
94717,5.202,0,0
94670,5.208,0,0
94624,5.214,0,0
94578,5.22,0,0
94532,5.226,0,0
94485,5.232,0,0
94439,5.238,0,0
94393,5.244,0,0
94347,5.25,0,0
94727,5.256,0,0
95107,5.262,0,0
95486,5.268,0,0
95866,5.274,0,0
96246,5.28,0,0
96626,5.286,0,0
97006,5.292,0,0
97386,5.298,0,0
97952,5.304,0,0
98610,5.31,0,0
99269,5.316,0,0
99927,5.322,0,0
1.0059e+05,5.328,0,0
1.0124e+05,5.334,0,0
1.019e+05,5.34,0,0
1.0256e+05,5.346,0,0
1.0324e+05,5.352,0,0
1.0397e+05,5.358,0,0
1.047e+05,5.364,0,0
1.0543e+05,5.37,0,0
1.0616e+05,5.376,0,0
1.0689e+05,5.382,0,0
1.0762e+05,5.388,0,0
1.0835e+05,5.394,0,0
1.0908e+05,5.4,0,0
1.0956e+05,5.406,0,0
1.1004e+05,5.412,0,0
1.1052e+05,5.418,0,0
1.11e+05,5.424,0,0
1.1148e+05,5.43,0,0
1.1196e+05,5.436,0,0
1.1244e+05,5.442,0,0
1.1291e+05,5.448,0,0
1.1329e+05,5.454,0,0
1.1362e+05,5.46,0,0
1.1394e+05,5.466,0,0
1.1427e+05,5.472,0,0
1.146e+05,5.478,0,0
1.1492e+05,5.484,0,0
1.1525e+05,5.49,0,0
1.1558e+05,5.496,0,0
1.1585e+05,5.502,0,0
1.1603e+05,5.508,0,0
1.1621e+05,5.514,0,0
1.1639e+05,5.52,0,0
1.1657e+05,5.526,0,0
1.1675e+05,5.532,0,0
1.1693e+05,5.538,0,0
1.1711e+05,5.544,0,0
1.1729e+05,5.55,0,0
1.1737e+05,5.556,0,0
1.1745e+05,5.562,0,0
1.1753e+05,5.568,0,0
1.176e+05,5.574,0,0
1.1768e+05,5.58,0,0
1.1776e+05,5.586,0,0
1.1784e+05,5.592,0,0
1.1792e+05,5.598,0,0
1.1796e+05,5.604,0,0
1.18e+05,5.61,0,0
1.1803e+05,5.616,0,0
1.1806e+05,5.622,0,0
1.1809e+05,5.628,0,0
1.1813e+05,5.634,0,0
1.1816e+05,5.64,0,0
1.1819e+05,5.646,0,0
1.1821e+05,5.652,0,0
1.1821e+05,5.658,0,0
1.1821e+05,5.664,0,0
1.182e+05,5.67,0,0
1.182e+05,5.676,0,0
1.182e+05,5.682,0,0
1.1819e+05,5.688,0,0
1.1819e+05,5.694,0,0
1.1819e+05,5.7,0,0
1.1809e+05,5.706,0,0
1.1799e+05,5.712,0,0
1.1789e+05,5.718,0,0
1.1779e+05,5.724,0,0
1.1769e+05,5.73,0,0
1.1759e+05,5.736,0,0
1.1749e+05,5.742,0,0
1.1739e+05,5.748,0,0
1.1722e+05,5.754,0,0
1.1702e+05,5.76,0,0
1.1682e+05,5.766,0,0
1.1663e+05,5.772,0,0
1.1643e+05,5.778,0,0
1.1623e+05,5.784,0,0
1.1603e+05,5.79,0,0
1.1583e+05,5.796,0,0
1.156e+05,5.802,0,0
1.1531e+05,5.808,0,0
1.1502e+05,5.814,0,0
1.1473e+05,5.82,0,0
1.1444e+05,5.826,0,0
1.1414e+05,5.832,0,0
1.1385e+05,5.838,0,0
1.1356e+05,5.844,0,0
1.1327e+05,5.85,0,0
1.1293e+05,5.856,0,0
1.126e+05,5.862,0,0
1.1226e+05,5.868,0,0
1.1193e+05,5.874,0,0
1.1159e+05,5.88,0,0
1.1126e+05,5.886,0,0
1.1092e+05,5.892,0,0
1.1059e+05,5.898,0,0
1.1022e+05,5.904,0,0
1.0984e+05,5.91,0,0
1.0946e+05,5.916,0,0
1.0908e+05,5.922,0,0
1.087e+05,5.928,0,0
1.0832e+05,5.934,0,0
1.0793e+05,5.94,0,0
