"Pressure","Points:0","Points:1","Points:2"
54300,0.88,0,0
52884,0.89,0,0
51467,0.9,0,0
50141,0.91,0,0
48815,0.92,0,0
47571,0.93,0,0
46326,0.94,0,0
45166,0.95,0,0
44005,0.96,0,0
42925,0.97,0,0
41845,0.98,0,0
40843,0.99,0,0
39841,1,0,0
38911,1.01,0,0
37981,1.02,0,0
37115,1.03,0,0
36249,1.04,0,0
35442,1.05,0,0
34634,1.06,0,0
33879,1.07,0,0
33123,1.08,0,0
32416,1.09,0,0
31709,1.1,0,0
31046,1.11,0,0
30384,1.12,0,0
29762,1.13,0,0
29140,1.14,0,0
28557,1.15,0,0
27974,1.16,0,0
27428,1.17,0,0
26881,1.18,0,0
26369,1.19,0,0
25857,1.2,0,0
25377,1.21,0,0
24897,1.22,0,0
24448,1.23,0,0
23998,1.24,0,0
23577,1.25,0,0
23156,1.26,0,0
22762,1.27,0,0
22367,1.28,0,0
21998,1.29,0,0
21628,1.3,0,0
21282,1.31,0,0
20935,1.32,0,0
20610,1.33,0,0
20285,1.34,0,0
19979,1.35,0,0
19673,1.36,0,0
19385,1.37,0,0
19096,1.38,0,0
18824,1.39,0,0
18551,1.4,0,0
18291,1.41,0,0
18032,1.42,0,0
17785,1.43,0,0
17538,1.44,0,0
17301,1.45,0,0
17064,1.46,0,0
16836,1.47,0,0
16608,1.48,0,0
16388,1.49,0,0
16169,1.5,0,0
15956,1.51,0,0
15743,1.52,0,0
15536,1.53,0,0
15329,1.54,0,0
15127,1.55,0,0
14925,1.56,0,0
14728,1.57,0,0
14530,1.58,0,0
14337,1.59,0,0
14143,1.6,0,0
13953,1.61,0,0
13762,1.62,0,0
13575,1.63,0,0
13388,1.64,0,0
13204,1.65,0,0
13019,1.66,0,0
12839,1.67,0,0
12658,1.68,0,0
12480,1.69,0,0
12302,1.7,0,0
12128,1.71,0,0
11953,1.72,0,0
11751,1.73,0,0
11550,1.74,0,0
11674,1.75,0,0
11798,1.76,0,0
8453.5,1.77,0,0
5109.2,1.78,0,0
61175,1.79,0,0
1.1724e+05,1.8,0,0
1.2717e+05,1.81,0,0
1.371e+05,1.82,0,0
1.4298e+05,1.83,0,0
1.4886e+05,1.84,0,0
1.4994e+05,1.85,0,0
1.5102e+05,1.86,0,0
1.5175e+05,1.87,0,0
1.5248e+05,1.88,0,0
1.5309e+05,1.89,0,0
1.537e+05,1.9,0,0
1.5412e+05,1.91,0,0
1.5454e+05,1.92,0,0
1.551e+05,1.93,0,0
1.5566e+05,1.94,0,0
1.5664e+05,1.95,0,0
1.5763e+05,1.96,0,0
1.5823e+05,1.97,0,0
1.5884e+05,1.98,0,0
1.5885e+05,1.99,0,0
1.5886e+05,2,0,0
1.5912e+05,2.01,0,0
1.5939e+05,2.02,0,0
1.595e+05,2.03,0,0
1.5961e+05,2.04,0,0
1.5974e+05,2.05,0,0
1.5988e+05,2.06,0,0
1.6001e+05,2.07,0,0
1.6013e+05,2.08,0,0
1.6022e+05,2.09,0,0
1.6032e+05,2.1,0,0
1.6039e+05,2.11,0,0
1.6046e+05,2.12,0,0
1.6051e+05,2.13,0,0
1.6056e+05,2.14,0,0
1.6058e+05,2.15,0,0
1.6061e+05,2.16,0,0
1.6061e+05,2.17,0,0
1.6061e+05,2.18,0,0
1.6059e+05,2.19,0,0
1.6058e+05,2.2,0,0
1.6054e+05,2.21,0,0
1.605e+05,2.22,0,0
1.6044e+05,2.23,0,0
1.6039e+05,2.24,0,0
1.6032e+05,2.25,0,0
1.6026e+05,2.26,0,0
1.6018e+05,2.27,0,0
1.601e+05,2.28,0,0
1.6002e+05,2.29,0,0
1.5995e+05,2.3,0,0
1.5987e+05,2.31,0,0
1.598e+05,2.32,0,0
1.5974e+05,2.33,0,0
1.5968e+05,2.34,0,0
1.5963e+05,2.35,0,0
1.5958e+05,2.36,0,0
1.5954e+05,2.37,0,0
1.595e+05,2.38,0,0
1.5948e+05,2.39,0,0
1.5946e+05,2.4,0,0
1.5945e+05,2.41,0,0
1.5944e+05,2.42,0,0
1.5945e+05,2.43,0,0
1.5946e+05,2.44,0,0
1.5948e+05,2.45,0,0
1.595e+05,2.46,0,0
1.5954e+05,2.47,0,0
1.5957e+05,2.48,0,0
1.5962e+05,2.49,0,0
1.5966e+05,2.5,0,0
1.5969e+05,2.51,0,0
1.5973e+05,2.52,0,0
1.5975e+05,2.53,0,0
1.5977e+05,2.54,0,0
1.5976e+05,2.55,0,0
1.5976e+05,2.56,0,0
1.5971e+05,2.57,0,0
1.5967e+05,2.58,0,0
1.5958e+05,2.59,0,0
1.5949e+05,2.6,0,0
1.5934e+05,2.61,0,0
1.5919e+05,2.62,0,0
1.5897e+05,2.63,0,0
1.5876e+05,2.64,0,0
1.5845e+05,2.65,0,0
1.5815e+05,2.66,0,0
1.5775e+05,2.67,0,0
1.5735e+05,2.68,0,0
1.5686e+05,2.69,0,0
1.5637e+05,2.7,0,0
1.5577e+05,2.71,0,0
1.5517e+05,2.72,0,0
1.5447e+05,2.73,0,0
1.5377e+05,2.74,0,0
1.5296e+05,2.75,0,0
1.5216e+05,2.76,0,0
1.5126e+05,2.77,0,0
1.5036e+05,2.78,0,0
1.4938e+05,2.79,0,0
1.4839e+05,2.8,0,0
1.4733e+05,2.81,0,0
1.4628e+05,2.82,0,0
1.4515e+05,2.83,0,0
1.4403e+05,2.84,0,0
1.4285e+05,2.85,0,0
1.4166e+05,2.86,0,0
1.4041e+05,2.87,0,0
1.3917e+05,2.88,0,0
1.3788e+05,2.89,0,0
1.3659e+05,2.9,0,0
1.3528e+05,2.91,0,0
1.3398e+05,2.92,0,0
1.3265e+05,2.93,0,0
1.3132e+05,2.94,0,0
1.2997e+05,2.95,0,0
1.2862e+05,2.96,0,0
1.2726e+05,2.97,0,0
1.259e+05,2.98,0,0
1.2453e+05,2.99,0,0
1.2316e+05,3,0,0
1.2178e+05,3.01,0,0
1.204e+05,3.02,0,0
1.1901e+05,3.03,0,0
1.1762e+05,3.04,0,0
1.1622e+05,3.05,0,0
1.1481e+05,3.06,0,0
1.1338e+05,3.07,0,0
1.1195e+05,3.08,0,0
1.1052e+05,3.09,0,0
1.0908e+05,3.1,0,0
1.0762e+05,3.11,0,0
1.0616e+05,3.12,0,0
1.0469e+05,3.13,0,0
1.0321e+05,3.14,0,0
1.0171e+05,3.15,0,0
1.0022e+05,3.16,0,0
98709,3.17,0,0
97199,3.18,0,0
95686,3.19,0,0
94172,3.2,0,0
92663,3.21,0,0
91154,3.22,0,0
89651,3.23,0,0
88148,3.24,0,0
86647,3.25,0,0
85147,3.26,0,0
83669,3.27,0,0
82192,3.28,0,0
80737,3.29,0,0
79283,3.3,0,0
77856,3.31,0,0
76428,3.32,0,0
75015,3.33,0,0
73603,3.34,0,0
72222,3.35,0,0
70841,3.36,0,0
69497,3.37,0,0
68152,3.38,0,0
66850,3.39,0,0
65548,3.4,0,0
64292,3.41,0,0
63035,3.42,0,0
61825,3.43,0,0
60615,3.44,0,0
59452,3.45,0,0
58289,3.46,0,0
57167,3.47,0,0
56046,3.48,0,0
54969,3.49,0,0
53892,3.5,0,0
52852,3.51,0,0
51813,3.52,0,0
50812,3.53,0,0
49810,3.54,0,0
48852,3.55,0,0
47893,3.56,0,0
46986,3.57,0,0
46079,3.58,0,0
45200,3.59,0,0
44322,3.6,0,0
43495,3.61,0,0
42667,3.62,0,0
41895,3.63,0,0
41123,3.64,0,0
40448,3.65,0,0
39774,3.66,0,0
39132,3.67,0,0
38491,3.68,0,0
37876,3.69,0,0
37262,3.7,0,0
36732,3.71,0,0
36202,3.72,0,0
35269,3.73,0,0
34336,3.74,0,0
61273,3.75,0,0
88210,3.76,0,0
1.115e+05,3.77,0,0
1.348e+05,3.78,0,0
1.2757e+05,3.79,0,0
1.2033e+05,3.8,0,0
1.2321e+05,3.81,0,0
1.261e+05,3.82,0,0
1.2556e+05,3.83,0,0
1.2502e+05,3.84,0,0
1.2424e+05,3.85,0,0
1.2346e+05,3.86,0,0
1.237e+05,3.87,0,0
1.2394e+05,3.88,0,0
1.2491e+05,3.89,0,0
1.2588e+05,3.9,0,0
1.2674e+05,3.91,0,0
1.2761e+05,3.92,0,0
1.2838e+05,3.93,0,0
1.2916e+05,3.94,0,0
1.2989e+05,3.95,0,0
1.3061e+05,3.96,0,0
1.3125e+05,3.97,0,0
1.3189e+05,3.98,0,0
1.3248e+05,3.99,0,0
1.3306e+05,4,0,0
1.3357e+05,4.01,0,0
1.3408e+05,4.02,0,0
1.3454e+05,4.03,0,0
1.35e+05,4.04,0,0
1.3542e+05,4.05,0,0
1.3585e+05,4.06,0,0
1.3622e+05,4.07,0,0
1.3659e+05,4.08,0,0
1.3695e+05,4.09,0,0
1.3732e+05,4.1,0,0
1.3768e+05,4.11,0,0
1.3804e+05,4.12,0,0
1.3838e+05,4.13,0,0
1.3872e+05,4.14,0,0
1.3902e+05,4.15,0,0
1.3931e+05,4.16,0,0
1.3956e+05,4.17,0,0
1.3982e+05,4.18,0,0
1.4005e+05,4.19,0,0
1.4028e+05,4.2,0,0
1.4049e+05,4.21,0,0
1.4069e+05,4.22,0,0
1.4086e+05,4.23,0,0
1.4103e+05,4.24,0,0
1.4115e+05,4.25,0,0
1.4127e+05,4.26,0,0
1.4134e+05,4.27,0,0
1.414e+05,4.28,0,0
1.414e+05,4.29,0,0
1.414e+05,4.3,0,0
1.4134e+05,4.31,0,0
1.4128e+05,4.32,0,0
1.4118e+05,4.33,0,0
1.4108e+05,4.34,0,0
1.4093e+05,4.35,0,0
1.4079e+05,4.36,0,0
1.4061e+05,4.37,0,0
1.4043e+05,4.38,0,0
1.4022e+05,4.39,0,0
1.4001e+05,4.4,0,0
1.3975e+05,4.41,0,0
1.3949e+05,4.42,0,0
1.3918e+05,4.43,0,0
1.3887e+05,4.44,0,0
1.386e+05,4.45,0,0
1.3834e+05,4.46,0,0
1.3792e+05,4.47,0,0
1.375e+05,4.48,0,0
1.3683e+05,4.49,0,0
1.3616e+05,4.5,0,0
1.3577e+05,4.51,0,0
1.3538e+05,4.52,0,0
1.3493e+05,4.53,0,0
1.3448e+05,4.54,0,0
1.34e+05,4.55,0,0
1.3353e+05,4.56,0,0
1.3302e+05,4.57,0,0
1.3252e+05,4.58,0,0
1.3206e+05,4.59,0,0
1.316e+05,4.6,0,0
1.3125e+05,4.61,0,0
1.3091e+05,4.62,0,0
1.3063e+05,4.63,0,0
1.3034e+05,4.64,0,0
1.3014e+05,4.65,0,0
1.2995e+05,4.66,0,0
1.2985e+05,4.67,0,0
1.2976e+05,4.68,0,0
1.2977e+05,4.69,0,0
1.2978e+05,4.7,0,0
1.2989e+05,4.71,0,0
1.3e+05,4.72,0,0
1.3022e+05,4.73,0,0
1.3043e+05,4.74,0,0
1.3075e+05,4.75,0,0
1.3108e+05,4.76,0,0
1.3149e+05,4.77,0,0
1.3189e+05,4.78,0,0
1.3236e+05,4.79,0,0
1.3282e+05,4.8,0,0
1.3332e+05,4.81,0,0
1.3382e+05,4.82,0,0
1.3433e+05,4.83,0,0
1.3483e+05,4.84,0,0
1.353e+05,4.85,0,0
1.3576e+05,4.86,0,0
1.3617e+05,4.87,0,0
1.3657e+05,4.88,0,0
1.3685e+05,4.89,0,0
1.3712e+05,4.9,0,0
1.3726e+05,4.91,0,0
1.374e+05,4.92,0,0
1.3742e+05,4.93,0,0
1.3743e+05,4.94,0,0
1.3731e+05,4.95,0,0
1.3718e+05,4.96,0,0
1.3693e+05,4.97,0,0
1.3668e+05,4.98,0,0
1.3625e+05,4.99,0,0
1.3581e+05,5,0,0
1.3523e+05,5.01,0,0
1.3465e+05,5.02,0,0
1.3393e+05,5.03,0,0
1.3322e+05,5.04,0,0
1.3239e+05,5.05,0,0
1.3156e+05,5.06,0,0
1.3062e+05,5.07,0,0
1.2968e+05,5.08,0,0
1.2865e+05,5.09,0,0
1.2761e+05,5.1,0,0
1.265e+05,5.11,0,0
1.2538e+05,5.12,0,0
1.2419e+05,5.13,0,0
1.2301e+05,5.14,0,0
1.2178e+05,5.15,0,0
1.2056e+05,5.16,0,0
1.1931e+05,5.17,0,0
1.1806e+05,5.18,0,0
1.1678e+05,5.19,0,0
1.1551e+05,5.2,0,0
1.1422e+05,5.21,0,0
1.1294e+05,5.22,0,0
1.1166e+05,5.23,0,0
1.1038e+05,5.24,0,0
1.0913e+05,5.25,0,0
1.0787e+05,5.26,0,0
1.0664e+05,5.27,0,0
1.054e+05,5.28,0,0
1.0419e+05,5.29,0,0
1.0298e+05,5.3,0,0
1.0179e+05,5.31,0,0
1.0061e+05,5.32,0,0
99455,5.33,0,0
98299,5.34,0,0
97175,5.35,0,0
96052,5.36,0,0
94968,5.37,0,0
93884,5.38,0,0
92836,5.39,0,0
91789,5.4,0,0
90778,5.41,0,0
89767,5.42,0,0
88792,5.43,0,0
87818,5.44,0,0
86882,5.45,0,0
85946,5.46,0,0
85050,5.47,0,0
84154,5.48,0,0
83295,5.49,0,0
82437,5.5,0,0
81621,5.51,0,0
80806,5.52,0,0
80040,5.53,0,0
79274,5.54,0,0
78555,5.55,0,0
77836,5.56,0,0
77164,5.57,0,0
76492,5.58,0,0
75862,5.59,0,0
75232,5.6,0,0
74646,5.61,0,0
74060,5.62,0,0
73523,5.63,0,0
72986,5.64,0,0
72507,5.65,0,0
72028,5.66,0,0
71610,5.67,0,0
71192,5.68,0,0
70843,5.69,0,0
70494,5.7,0,0
70218,5.71,0,0
69941,5.72,0,0
69736,5.73,0,0
69530,5.74,0,0
69387,5.75,0,0
69244,5.76,0,0
69171,5.77,0,0
69097,5.78,0,0
69137,5.79,0,0
69178,5.8,0,0
69385,5.81,0,0
69593,5.82,0,0
70094,5.83,0,0
70595,5.84,0,0
72188,5.85,0,0
73781,5.86,0,0
76944,5.87,0,0
80106,5.88,0,0
82168,5.89,0,0
84230,5.9,0,0
85008,5.91,0,0
85787,5.92,0,0
87275,5.93,0,0
88763,5.94,0,0
90515,5.95,0,0
92267,5.96,0,0
93793,5.97,0,0
95320,5.98,0,0
96844,5.99,0,0
98368,6,0,0
99897,6.01,0,0
1.0143e+05,6.02,0,0
1.0284e+05,6.03,0,0
1.0426e+05,6.04,0,0
1.0555e+05,6.05,0,0
1.0684e+05,6.06,0,0
1.0807e+05,6.07,0,0
1.093e+05,6.08,0,0
1.1048e+05,6.09,0,0
1.1167e+05,6.1,0,0
1.1281e+05,6.11,0,0
1.1395e+05,6.12,0,0
1.1505e+05,6.13,0,0
1.1615e+05,6.14,0,0
1.1722e+05,6.15,0,0
1.183e+05,6.16,0,0
1.1934e+05,6.17,0,0
1.2038e+05,6.18,0,0
1.2139e+05,6.19,0,0
1.2241e+05,6.2,0,0
1.234e+05,6.21,0,0
1.244e+05,6.22,0,0
1.2538e+05,6.23,0,0
1.2636e+05,6.24,0,0
1.2731e+05,6.25,0,0
1.2827e+05,6.26,0,0
1.2921e+05,6.27,0,0
1.3014e+05,6.28,0,0
1.3104e+05,6.29,0,0
1.3194e+05,6.3,0,0
1.3285e+05,6.31,0,0
1.3375e+05,6.32,0,0
1.3462e+05,6.33,0,0
1.355e+05,6.34,0,0
1.3633e+05,6.35,0,0
1.3716e+05,6.36,0,0
1.3796e+05,6.37,0,0
1.3876e+05,6.38,0,0
1.3952e+05,6.39,0,0
1.4027e+05,6.4,0,0
1.4098e+05,6.41,0,0
1.4168e+05,6.42,0,0
1.4233e+05,6.43,0,0
1.4297e+05,6.44,0,0
1.4355e+05,6.45,0,0
1.4412e+05,6.46,0,0
1.446e+05,6.47,0,0
1.4509e+05,6.48,0,0
1.4548e+05,6.49,0,0
1.4587e+05,6.5,0,0
1.4616e+05,6.51,0,0
1.4645e+05,6.52,0,0
1.4662e+05,6.53,0,0
1.4678e+05,6.54,0,0
1.4685e+05,6.55,0,0
1.4691e+05,6.56,0,0
1.4688e+05,6.57,0,0
1.4684e+05,6.58,0,0
1.4669e+05,6.59,0,0
1.4654e+05,6.6,0,0
1.463e+05,6.61,0,0
1.4606e+05,6.62,0,0
1.4574e+05,6.63,0,0
1.4542e+05,6.64,0,0
1.4502e+05,6.65,0,0
1.4463e+05,6.66,0,0
1.4416e+05,6.67,0,0
1.4369e+05,6.68,0,0
1.4315e+05,6.69,0,0
1.4261e+05,6.7,0,0
1.4199e+05,6.71,0,0
1.4138e+05,6.72,0,0
1.4073e+05,6.73,0,0
1.4008e+05,6.74,0,0
1.3934e+05,6.75,0,0
1.386e+05,6.76,0,0
1.3787e+05,6.77,0,0
1.3714e+05,6.78,0,0
1.3637e+05,6.79,0,0
1.356e+05,6.8,0,0
1.3483e+05,6.81,0,0
1.3405e+05,6.82,0,0
1.3327e+05,6.83,0,0
1.3248e+05,6.84,0,0
1.3169e+05,6.85,0,0
1.309e+05,6.86,0,0
1.3017e+05,6.87,0,0
1.2944e+05,6.88,0,0
1.2876e+05,6.89,0,0
1.2808e+05,6.9,0,0
1.2742e+05,6.91,0,0
1.2676e+05,6.92,0,0
1.2614e+05,6.93,0,0
1.2551e+05,6.94,0,0
1.2492e+05,6.95,0,0
1.2433e+05,6.96,0,0
1.2374e+05,6.97,0,0
1.2315e+05,6.98,0,0
1.2255e+05,6.99,0,0
1.2195e+05,7,0,0
1.2134e+05,7.01,0,0
1.2073e+05,7.02,0,0
1.2013e+05,7.03,0,0
1.1953e+05,7.04,0,0
1.1893e+05,7.05,0,0
1.1833e+05,7.06,0,0
1.1775e+05,7.07,0,0
1.1718e+05,7.08,0,0
1.1661e+05,7.09,0,0
1.1604e+05,7.1,0,0
1.1552e+05,7.11,0,0
1.15e+05,7.12,0,0
1.1442e+05,7.13,0,0
1.1384e+05,7.14,0,0
1.1328e+05,7.15,0,0
1.1273e+05,7.16,0,0
1.121e+05,7.17,0,0
1.1148e+05,7.18,0,0
1.108e+05,7.19,0,0
1.1011e+05,7.2,0,0
1.0936e+05,7.21,0,0
1.0862e+05,7.22,0,0
1.0768e+05,7.23,0,0
1.0674e+05,7.24,0,0
1.0605e+05,7.25,0,0
1.0536e+05,7.26,0,0
1.0473e+05,7.27,0,0
1.041e+05,7.28,0,0
1.0333e+05,7.29,0,0
1.0257e+05,7.3,0,0
1.018e+05,7.31,0,0
1.0103e+05,7.32,0,0
1.0025e+05,7.33,0,0
99471,7.34,0,0
98682,7.35,0,0
97893,7.36,0,0
97094,7.37,0,0
96295,7.38,0,0
95477,7.39,0,0
94659,7.4,0,0
93833,7.41,0,0
93006,7.42,0,0
92178,7.43,0,0
91350,7.44,0,0
90525,7.45,0,0
89700,7.46,0,0
88884,7.47,0,0
88067,7.48,0,0
87264,7.49,0,0
86461,7.5,0,0
85675,7.51,0,0
84888,7.52,0,0
84121,7.53,0,0
83354,7.54,0,0
82610,7.55,0,0
81865,7.56,0,0
81143,7.57,0,0
80421,7.58,0,0
79723,7.59,0,0
79025,7.6,0,0
78354,7.61,0,0
77683,7.62,0,0
77040,7.63,0,0
76397,7.64,0,0
75784,7.65,0,0
75171,7.66,0,0
74592,7.67,0,0
74012,7.68,0,0
73470,7.69,0,0
72928,7.7,0,0
72429,7.71,0,0
71931,7.72,0,0
71486,7.73,0,0
71041,7.74,0,0
70656,7.75,0,0
70272,7.76,0,0
69949,7.77,0,0
69626,7.78,0,0
69362,7.79,0,0
69098,7.8,0,0
68874,7.81,0,0
68649,7.82,0,0
68456,7.83,0,0
68262,7.84,0,0
68080,7.85,0,0
67897,7.86,0,0
67713,7.87,0,0
67529,7.88,0,0
67343,7.89,0,0
67157,7.9,0,0
67006,7.91,0,0
66856,7.92,0,0
66757,7.93,0,0
66657,7.94,0,0
66629,7.95,0,0
66600,7.96,0,0
66712,7.97,0,0
66824,7.98,0,0
67146,7.99,0,0
67469,8,0,0
67964,8.01,0,0
68458,8.02,0,0
69063,8.03,0,0
69668,8.04,0,0
70350,8.05,0,0
71033,8.06,0,0
71823,8.07,0,0
72614,8.08,0,0
73617,8.09,0,0
74620,8.1,0,0
76044,8.11,0,0
77468,8.12,0,0
79520,8.13,0,0
81572,8.14,0,0
83887,8.15,0,0
86203,8.16,0,0
88109,8.17,0,0
90014,8.18,0,0
91666,8.19,0,0
93317,8.2,0,0
95278,8.21,0,0
97240,8.22,0,0
99231,8.23,0,0
1.0122e+05,8.24,0,0
1.0271e+05,8.25,0,0
1.042e+05,8.26,0,0
1.0552e+05,8.27,0,0
1.0684e+05,8.28,0,0
1.0809e+05,8.29,0,0
1.0933e+05,8.3,0,0
1.1029e+05,8.31,0,0
1.1125e+05,8.32,0,0
1.12e+05,8.33,0,0
1.1275e+05,8.34,0,0
1.1336e+05,8.35,0,0
1.1398e+05,8.36,0,0
1.1449e+05,8.37,0,0
1.1499e+05,8.38,0,0
1.1542e+05,8.39,0,0
1.1584e+05,8.4,0,0
1.1619e+05,8.41,0,0
1.1655e+05,8.42,0,0
1.1685e+05,8.43,0,0
1.1715e+05,8.44,0,0
1.1741e+05,8.45,0,0
1.1767e+05,8.46,0,0
1.1792e+05,8.47,0,0
1.1817e+05,8.48,0,0
1.1838e+05,8.49,0,0
1.186e+05,8.5,0,0
1.1881e+05,8.51,0,0
1.1902e+05,8.52,0,0
1.1924e+05,8.53,0,0
1.1946e+05,8.54,0,0
1.1968e+05,8.55,0,0
1.199e+05,8.56,0,0
1.2012e+05,8.57,0,0
1.2035e+05,8.58,0,0
1.206e+05,8.59,0,0
1.2086e+05,8.6,0,0
1.2114e+05,8.61,0,0
1.2143e+05,8.62,0,0
1.2176e+05,8.63,0,0
1.2208e+05,8.64,0,0
1.2241e+05,8.65,0,0
1.2275e+05,8.66,0,0
1.2309e+05,8.67,0,0
1.2343e+05,8.68,0,0
1.2378e+05,8.69,0,0
1.2413e+05,8.7,0,0
1.2449e+05,8.71,0,0
1.2485e+05,8.72,0,0
1.252e+05,8.73,0,0
1.2555e+05,8.74,0,0
1.2591e+05,8.75,0,0
1.2626e+05,8.76,0,0
1.266e+05,8.77,0,0
1.2695e+05,8.78,0,0
1.2728e+05,8.79,0,0
1.2761e+05,8.8,0,0
1.2792e+05,8.81,0,0
1.2822e+05,8.82,0,0
1.2851e+05,8.83,0,0
1.2879e+05,8.84,0,0
1.2904e+05,8.85,0,0
1.293e+05,8.86,0,0
1.295e+05,8.87,0,0
1.2971e+05,8.88,0,0
1.2985e+05,8.89,0,0
1.2999e+05,8.9,0,0
1.3007e+05,8.91,0,0
1.3014e+05,8.92,0,0
1.3012e+05,8.93,0,0
1.301e+05,8.94,0,0
1.2998e+05,8.95,0,0
1.2987e+05,8.96,0,0
1.2965e+05,8.97,0,0
1.2944e+05,8.98,0,0
1.2912e+05,8.99,0,0
1.2881e+05,9,0,0
1.2841e+05,9.01,0,0
1.28e+05,9.02,0,0
1.2751e+05,9.03,0,0
1.2701e+05,9.04,0,0
1.2644e+05,9.05,0,0
1.2586e+05,9.06,0,0
1.2523e+05,9.07,0,0
1.2459e+05,9.08,0,0
1.2391e+05,9.09,0,0
1.2323e+05,9.1,0,0
1.2254e+05,9.11,0,0
1.2184e+05,9.12,0,0
1.2113e+05,9.13,0,0
1.2042e+05,9.14,0,0
1.1972e+05,9.15,0,0
1.1903e+05,9.16,0,0
1.1838e+05,9.17,0,0
1.1774e+05,9.18,0,0
1.1716e+05,9.19,0,0
1.1657e+05,9.2,0,0
1.1606e+05,9.21,0,0
1.1555e+05,9.22,0,0
1.1511e+05,9.23,0,0
1.1467e+05,9.24,0,0
1.1427e+05,9.25,0,0
1.1387e+05,9.26,0,0
1.1352e+05,9.27,0,0
1.1316e+05,9.28,0,0
1.1284e+05,9.29,0,0
1.1252e+05,9.3,0,0
1.1223e+05,9.31,0,0
1.1193e+05,9.32,0,0
1.1165e+05,9.33,0,0
1.1137e+05,9.34,0,0
1.1111e+05,9.35,0,0
1.1085e+05,9.36,0,0
1.1058e+05,9.37,0,0
1.103e+05,9.38,0,0
1.1001e+05,9.39,0,0
1.0972e+05,9.4,0,0
1.0943e+05,9.41,0,0
1.0914e+05,9.42,0,0
1.0873e+05,9.43,0,0
1.0831e+05,9.44,0,0
1.0784e+05,9.45,0,0
1.0738e+05,9.46,0,0
1.0689e+05,9.47,0,0
1.0641e+05,9.48,0,0
1.0582e+05,9.49,0,0
1.0523e+05,9.5,0,0
1.0473e+05,9.51,0,0
1.0423e+05,9.52,0,0
1.0348e+05,9.53,0,0
1.0273e+05,9.54,0,0
1.0197e+05,9.55,0,0
1.0121e+05,9.56,0,0
1.0056e+05,9.57,0,0
99919,9.58,0,0
99163,9.59,0,0
98407,9.6,0,0
97717,9.61,0,0
97027,9.62,0,0
96697,9.63,0,0
96367,9.64,0,0
94974,9.65,0,0
93582,9.66,0,0
92833,9.67,0,0
92083,9.68,0,0
90999,9.69,0,0
89915,9.7,0,0
89173,9.71,0,0
88431,9.72,0,0
87619,9.73,0,0
86807,9.74,0,0
86327,9.75,0,0
85847,9.76,0,0
85338,9.77,0,0
84829,9.78,0,0
83925,9.79,0,0
83020,9.8,0,0
82096,9.81,0,0
81171,9.82,0,0
79746,9.83,0,0
78321,9.84,0,0
77402,9.85,0,0
76484,9.86,0,0
75948,9.87,0,0
75412,9.88,0,0
75160,9.89,0,0
