"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.6751566798,       3.414462509,      -5.687483461,       6.220268502,      -6.515846014
          0,           0,           1,      0.6589040776,       3.400344052,        0.97890088,       6.204859568,      -6.246183867
          0,           0,           2,      0.6357974886,       3.380159683,       1.247356208,       6.181059421,      -6.117683292
          0,           0,           3,      0.6042530435,       3.351575323,       1.375382079,        6.14693375,      -6.050484182
          0,           0,           4,      0.5611643086,       3.311172474,       1.472194685,       6.099223919,      -6.018058642
          0,           0,           5,      0.5023667724,       3.254028995,        1.54533768,       6.033345089,      -5.997325621
          0,           0,           6,      0.4241775585,       3.174989545,       1.613793179,       5.946180764,      -5.980398209
          0,           0,           7,       0.345565152,       3.093374462,       1.679961768,       5.862702399,      -5.963677967
          0,           0,           8,      0.2848555719,         3.0300972,        1.74158854,       5.802991201,       -5.94973309
          0,           0,           9,      0.2361130595,       2.979555036,       1.796565494,       5.758293483,      -5.939200953
          0,           0,          10,      0.1953219141,       2.937692518,       1.844691559,       5.723401998,      -5.931724723
          0,           0,          11,      0.1603256655,       2.902149427,       1.886715839,       5.695232455,      -5.926131455
          0,           0,          12,      0.1297883071,       2.871521712,       1.922282352,       5.671642924,      -5.921332156
          0,           0,          13,      0.1026160294,       2.844641228,       1.952368798,       5.650920833,      -5.916860371
          0,           0,          14,     0.07786397269,       2.820261833,       1.977137139,       5.631595384,      -5.912873914
          0,           0,          15,     0.05447860335,       2.797149541,       1.998516476,       5.612381374,      -5.909491941
          0,           0,          16,     0.03172677994,       2.774531522,       2.016319951,       5.592796526,      -5.906722245
          0,           0,          17,    0.008919372466,       2.752027934,       2.031271137,       5.572770965,      -5.904645797
          0,           0,          18,    -0.01440158014,       2.729303074,        2.04406519,       5.552151609,      -5.903501765
          0,           0,          19,    -0.03855411608,       2.706084447,       2.055643504,       5.530673589,      -5.903744396
          0,           0,          20,    -0.06385265099,        2.68196903,       2.066077255,       5.507776818,      -5.905832365
          0,           0,          21,    -0.09036828974,       2.656689661,       2.076314337,       5.483223229,      -5.909682079
          0,           0,          22,     -0.1183704221,       2.630040409,       2.086316757,       5.456664247,      -5.914708889
          0,           0,          23,     -0.1482440632,       2.601848794,       2.095197186,       5.427564793,      -5.920094588
          0,           0,          24,     -0.1810203615,         2.5716134,       2.102646536,       5.394581582,      -5.925153774
          0,           0,          25,     -0.2178051377,       2.538604336,       2.107927231,       5.356160817,      -5.929797165
          0,           0,          26,     -0.2595482029,        2.50195091,        2.11106498,       5.311161114,      -5.934309927
          0,           0,          27,     -0.3068747306,       2.461053589,       2.111638484,       5.259642237,      -5.938827202
          0,           0,          28,     -0.3596754812,       2.415317456,       2.109163225,       5.203073747,      -5.943164274
          0,           0,          29,     -0.4161990729,       2.364440216,       2.103184472,       5.145013515,      -5.947014299
          0,           0,          30,     -0.4716585772,       2.308653445,         2.0932572,       5.091514811,      -5.950574194
          0,           0,          31,     -0.5170340277,       2.249332881,       2.080336941,       5.050644573,      -5.954204066
          0,           0,          32,     -0.5448245118,       2.189056978,       2.066359523,       5.025502354,      -5.957761716
          0,           0,          33,     -0.5575838472,       2.130427303,        2.05285937,       5.009428037,      -5.960944194
          0,           0,          34,     -0.5638606871,        2.07480492,       2.041584691,       4.992821763,      -5.963390709
          0,           0,          35,     -0.5686305784,       2.023719417,       2.034935679,       4.971921449,      -5.964465003
          0,           0,          36,     -0.5718597519,       1.982236555,       2.034779931,         4.9498072,      -5.963151999
          0,           0,          37,     -0.5705403022,       1.956782674,       2.042529543,       4.932320329,       -5.95928448
          0,           0,          38,     -0.5626324277,       1.953645738,       2.059100117,       4.923926989,      -5.953963247
          0,           0,          39,     -0.5489639581,       1.974306197,       2.079162099,       4.925389325,      -5.952356485
          0,           0,          40,     -0.5499806451,       2.005951298,       2.095705612,       4.911901699,        -5.9456318
          0,           0,          41,     -0.5480015453,       2.043563023,       2.107647108,       4.904296641,      -5.992396624
          0,           0,          42,     -0.5981138545,       2.038202727,       2.086447916,       4.832697413,      -5.983805431
          0,           0,          43,     -0.6061620997,       2.042141599,       2.086025106,       4.813003762,      -5.974969301
          0,           0,          44,     -0.6026093195,       2.048832111,       2.089349856,       4.809187505,      -5.966193011
          0,           0,          45,     -0.5954622688,        2.05635131,       2.093872856,       4.810743283,      -5.957251105
          0,           0,          46,     -0.5869635136,       2.063975214,       2.099097273,       4.814628385,      -5.947833604
          0,           0,          47,     -0.5776670075,       2.071837135,       2.104752765,       4.820165893,       -5.93797453
          0,           0,          48,     -0.5679068928,       2.080280568,       2.110596267,       4.826744912,      -5.927682604
          0,           0,          49,     -0.5580171254,       2.089666149,       2.116849294,       4.833757944,      -5.917012386
          0,           0,          50,     -0.5481077259,       2.100195026,       2.123231143,       4.841132591,      -5.906087871
          0,           0,          51,     -0.5384310028,       2.111497507,       2.129618675,       4.848666075,      -5.894979929
          0,           0,          52,     -0.5290382657,       2.123006924,       2.135561682,       4.856306414,      -5.883719193
          0,           0,          53,     -0.5203182835,       2.134459535,        2.14110203,       4.863707327,        -5.8724575
          0,           0,          54,     -0.5125359115,       2.145321103,       2.145357919,       4.870854602,      -5.861633792
          0,           0,          55,     -0.5062426651,       2.155011747,       2.148328627,       4.877084321,      -5.851579492
          0,           0,          56,     -0.5007237364,       2.163089716,       2.149591768,       4.883090109,      -5.843004545
          0,           0,          57,     -0.4956122206,       2.169763456,        2.14901646,       4.889200001,      -5.835718267
          0,           0,          58,      -0.490941245,       2.175432166,        2.14700447,       4.895570988,       -5.83033651
          0,           0,          59,     -0.4864971919,       2.179525198,       2.143030921,       4.902945532,       -5.82682868
          0,           0,          60,     -0.4828232715,       2.181556692,       2.137190839,       4.910118555,      -5.826509385
          0,           0,          61,     -0.4786185438,       2.182210412,       2.130476045,       4.918689429,      -5.829657478
          0,           0,          62,      -0.474607701,       2.181214215,       2.122578319,       4.927922927,       -5.83512385
          0,           0,          63,     -0.4752618094,       2.179073339,       2.112960651,       4.932414546,      -5.886673939
          0,           0,          64,     -0.4872629437,       2.179374505,       2.102135176,       4.907678001,      -5.883317531
          0,           0,          65,     -0.4878926469,       2.181760294,       2.099587372,       4.900258428,       -5.87967613
          0,           0,          66,     -0.4843274507,       2.184434205,       2.098834648,       4.899355147,       -5.87615694
          0,           0,          67,     -0.4789922163,       2.186871578,       2.098860848,       4.901025432,      -5.872928353
          0,           0,          68,     -0.4731491206,        2.18890121,       2.099451673,       4.903495422,       -5.86985893
          0,           0,          69,     -0.4670965627,       2.190502155,       2.099980571,       4.906472497,      -5.866721811
          0,           0,          70,     -0.4611799827,        2.19183859,       2.100695593,        4.90983954,       -5.86356399
          0,           0,          71,     -0.4557581249,       2.193094742,       2.101430473,       4.913219062,       -5.86036317
          0,           0,          72,     -0.4511307442,       2.194391316,       2.102023036,       4.916056935,      -5.857210188
          0,           0,          73,     -0.4481747991,       2.196009808,       2.102343488,       4.917754288,      -5.854159983
          0,           0,          74,     -0.4470353704,       2.198053679,       2.102516941,       4.918276525,      -5.851292107
          0,           0,          75,     -0.4475704139,       2.200567428,       2.102034156,        4.91796327,        -5.8482446
          0,           0,          76,     -0.4499752813,       2.203953858,       2.101348999,       4.916823083,      -5.845318878
          0,           0,          77,      -0.454054391,       2.207559285,       2.101007883,        4.91505455,      -5.842862809
          0,           0,          78,     -0.4608259592,        2.21016851,        2.09890358,       4.911843667,      -5.840691192
          0,           0,          79,      -0.469990995,       2.211927113,       2.096312526,       4.906679503,      -5.838670054
          0,           0,          80,     -0.4816356402,       2.213952535,       2.094619001,       4.899622395,      -5.837541053
          0,           0,          81,     -0.4967730833,        2.21408435,        2.09101417,       4.889665605,      -5.836829763
          0,           0,          82,     -0.5132530623,       2.212907596,       2.088042321,        4.87755366,      -5.837330982
          0,           0,          83,     -0.5298512602,        2.20910218,       2.083980907,       4.864461336,      -5.838824793
          0,           0,          84,     -0.5486687569,       2.203845632,       2.081054585,       4.849327874,       -5.84012293
          0,           0,          85,     -0.5668043505,        2.19982465,       2.072792097,       4.833380576,      -5.841927829
          0,           0,          86,     -0.5834272386,       2.188896112,       2.070112913,       4.820106785,      -5.842114333
          0,           0,          87,     -0.6052766715,         2.1833226,       2.061828062,       4.801563314,      -5.842267806
          0,           0,          88,     -0.6153385577,       2.178454177,        2.05470625,       4.793416035,      -5.847899254
          0,           0,          89,     -0.6306306015,        2.15792504,       2.046343967,       4.781244868,      -5.846464666
          0,           0,          90,     -0.6354794771,       2.146922772,       2.042766496,       4.779016846,        -5.8990944
          0,           0,          91,     -0.6402475729,       2.117331381,       2.027524356,       4.763890228,      -5.897199858
          0,           0,          92,     -0.6396682324,       2.103565605,       2.023406203,       4.759795534,      -5.894894929
          0,           0,          93,     -0.6426222629,       2.094270101,       2.021039209,       4.754680805,      -5.891963763
          0,           0,          94,     -0.6485425129,       2.086383736,       2.019836866,       4.747291487,      -5.888924661
          0,           0,          95,     -0.6566144139,       2.079902422,       2.019464139,       4.738555119,      -5.885645958
          0,           0,          96,     -0.6657318104,       2.074530545,       2.018905573,       4.729644504,      -5.882547257
          0,           0,          97,     -0.6745469204,       2.069967605,       2.018688416,       4.721510046,      -5.879452169
          0,           0,          98,     -0.6822704159,       2.066501036,       2.018893164,       4.714903796,      -5.876344329
          0,           0,          99,     -0.6890158903,       2.063914004,        2.01887686,       4.709499084,      -5.873108445
          0,           0,         100,      -0.695027804,       2.062484395,       2.019228724,       4.704707258,      -5.869308705
          0,           0,         101,     -0.6993740298,       2.061522898,       2.019497481,       4.701820086,      -5.878482896
          0,           0,         102,     -0.6991604037,       2.061393095,       2.019452627,       4.701892638,      -5.878409901
          0,           0,         103,     -0.6989225127,       2.061262495,       2.019409355,        4.70198611,      -5.878329554
          0,           0,         104,     -0.6986599672,        2.06113188,        2.01936839,       4.702101211,      -5.878241117
          0,           0,         105,     -0.6983725578,       2.061002188,       2.019330608,       4.702238345,      -5.878143796
          0,           0,         106,     -0.6980609803,       2.060874226,       2.019296912,       4.702396942,      -5.878036732
          0,           0,         107,     -0.6977268708,       2.060748677,       2.019268231,       4.702575388,      -5.877918897
          0,           0,         108,     -0.6973729077,       2.060626049,       2.019245525,       4.702770901,      -5.877789259
          0,           0,         109,     -0.6970027799,       2.060506669,       2.019229758,       4.702979548,      -5.877646698
          0,           0,         110,     -0.6966209738,        2.06039057,       2.019221986,       4.703196475,      -5.877489994
          0,           0,         111,      -0.696234408,       2.060277331,       2.019223138,        4.70341438,      -5.877317666
