"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      0.2488781719,       2.986936255,      -3.664485801,       5.795122915,      -6.119560787
          0,           0,           1,      0.2308655912,       2.974480306,      0.5632773813,       5.779529112,      -5.849365396
          0,           0,           2,       0.205919592,       2.954565578,      0.8345840345,       5.754975308,      -5.720249135
          0,           0,           3,      0.1716428206,       2.924502766,      0.9696187377,       5.718702661,      -5.654788958
          0,           0,           4,      0.1245208823,        2.88010543,        1.06892108,       5.666704861,       -5.62254106
          0,           0,           5,      0.0604876511,       2.817207516,       1.142178161,       5.594995627,      -5.602022158
          0,           0,           6,    -0.02324722096,       2.731628286,       1.211107323,       5.502375993,      -5.585944706
          0,           0,           7,    -0.09639497374,       2.654295346,       1.277017387,       5.425712268,      -5.570207086
          0,           0,           8,     -0.1530629512,       2.593558002,       1.337435564,       5.370420607,      -5.557379774
          0,           0,           9,     -0.1993491972,       2.544693416,       1.391054028,       5.328528035,       -5.54787161
          0,           0,          10,     -0.2381656068,       2.504276975,       1.437598355,       5.295810466,      -5.541245464
          0,           0,          11,     -0.2715260086,       2.470027576,       1.477896929,       5.269247036,      -5.536388417
          0,           0,          12,     -0.3008337794,       2.440312228,       1.512159649,       5.246509392,        -5.5321984
          0,           0,          13,     -0.3272437027,       2.413846669,       1.541025483,       5.225969044,      -5.528182427
          0,           0,          14,     -0.3516434879,       2.389486614,       1.565060152,       5.206468498,      -5.524519321
          0,           0,          15,     -0.3749437276,       2.366166268,        1.58576613,       5.187052418,      -5.521502392
          0,           0,          16,     -0.3977530666,       2.343310266,       1.603065471,       5.167453374,      -5.519346303
          0,           0,          17,     -0.4207647445,       2.320482372,       1.617344331,       5.147385478,      -5.518157513
          0,           0,          18,     -0.4443520338,        2.29740408,       1.629765244,       5.126662295,      -5.518004577
          0,           0,          19,     -0.4687361231,       2.273896911,       1.641114634,       5.105101703,      -5.519080154
          0,           0,          20,     -0.4942522055,       2.249569455,       1.651525926,       5.082127142,      -5.521729045
          0,           0,          21,     -0.5209642368,       2.224058908,       1.661361008,       5.057515814,      -5.525913662
          0,           0,          22,     -0.5491417485,       2.197154094,       1.671203109,       5.030972968,      -5.531228193
          0,           0,          23,     -0.5794926073,       2.168472925,       1.679987033,       5.001525894,      -5.536887348
          0,           0,          24,     -0.6130284931,       2.137610533,       1.687387502,       4.967931306,      -5.542295792
